name,price
"Игровая гарнитура AverMedia SonicWave 7.1 GH337, Black (40AAGH337APK)",39990
"Игровая гарнитура AverMedia SonicWave 7.1 GH337, Red (40AAGH337APJ)",39990
"Игровая гарнитура AverMedia SonicWave GH335, Black (40AAGH335APL)",34990
"Игровая гарнитура AverMedia SonicWave GH335, White (40AAGH335APM)",34990
"Наушники Вставные Bang & Olufsen Bluetooth BeoPlay E8 3.0, Pink",129990
"Наушники вставные HUAWEI Bluetooth FreeBuds Pro, Угольный черный (55033759)",99990
"Наушники вставные HUAWEI Bluetooth FreeBuds Pro, Мерцающий серебристый (55033760)",99990
"Игровая гарнитура Sennheiser GSP 600, Black/Red (507263)",137990
"Игровая гарнитура беспроводная Sennheiser GSP 370, Black (508364)",116990
"Игровая гарнитура Sennheiser GSP 302, Black (507243)",49990
"Игровая гарнитура Sennheiser GSP 300, Black/Blue (507079)",49990
"Наушники Накладные Bang & Olufsen Bluetooth BeoPlay H95, Black",539990
"Наушники Вставные Bang & Olufsen Bluetooth BeoPlay E8 Sport, Black",129990
